Rk,Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
292,Kevin Love,PF,35,MIA,45,5,17.6,2.8,6.4,.434,1.6,4.5,.343,1.2,1.9,.651,.555,1.7,2.2,.776,1.1,5.2,6.3,2.3,0.4,0.2,0.8,1.8,8.8
293,Kyle Lowry,PG,37,TOT,38,35,27.9,2.8,6.6,.434,1.7,4.3,.387,1.2,2.3,.523,.560,0.9,1.1,.833,0.7,2.8,3.5,4.0,1.0,0.4,1.5,2.6,8.3
293,Kyle Lowry,PG,37,MIA,37,35,28.0,2.8,6.5,.426,1.7,4.4,.385,1.1,2.2,.506,.554,0.9,1.1,.833,0.7,2.8,3.5,4.0,1.1,0.4,1.4,2.5,8.2
293,Kyle Lowry,PG,37,PHI,1,0,25.0,5.0,7.0,.714,1.0,2.0,.500,4.0,5.0,.800,.786,0.0,0.0,,1.0,3.0,4.0,5.0,0.0,0.0,3.0,3.0,11.0
294,Seth Lundy,SF,23,ATL,9,0,5.8,0.4,1.9,.235,0.3,1.4,.231,0.1,0.4,.250,.324,0.3,0.4,.750,0.1,0.7,0.8,0.0,0.0,0.0,0.1,0.7,1.6
295,Trey Lyles,PF,28,SAC,40,0,19.9,2.5,5.6,.455,1.6,4.1,.399,0.9,1.5,.610,.601,0.8,1.2,.673,0.9,3.6,4.5,1.2,0.3,0.3,0.6,1.5,7.5
296,Théo Maledon,PG,22,TOT,16,1,13.3,1.3,4.3,.290,0.3,1.9,.167,0.9,2.4,.385,.326,0.9,0.9,.933,0.3,1.3,1.5,1.8,0.4,0.0,1.1,1.3,3.7
296,Théo Maledon,PG,22,CHO,13,1,15.4,1.5,5.1,.288,0.4,2.3,.167,1.1,2.8,.389,.326,0.8,0.9,.917,0.3,1.5,1.8,2.2,0.5,0.0,1.2,1.4,4.2
296,Théo Maledon,PG,22,PHO,3,0,4.0,0.3,1.0,.333,0.0,0.0,,0.3,1.0,.333,.333,1.0,1.0,1.000,0.0,0.3,0.3,0.0,0.0,0.0,1.0,1.0,1.7
297,Sandro Mamukelashvili,C,24,SAS,31,0,6.4,0.9,2.1,.409,0.3,1.1,.235,0.6,1.0,.594,.470,0.4,0.5,.706,0.6,1.2,1.8,0.9,0.1,0.3,0.3,0.6,2.4
298,Terance Mann,SG,27,LAC,49,45,25.1,3.0,6.4,.462,0.9,2.9,.319,2.0,3.5,.581,.535,0.9,1.1,.764,1.3,2.1,3.4,1.8,0.6,0.2,0.6,1.9,7.8
299,Tre Mann,PG,22,TOT,18,5,15.1,2.4,5.1,.467,1.0,2.2,.450,1.4,2.9,.481,.565,0.5,0.6,.900,0.4,2.6,3.1,2.7,0.6,0.0,1.1,0.8,6.3
299,Tre Mann,PG,22,OKC,13,0,9.2,1.5,3.1,.500,0.6,1.5,.421,0.9,1.6,.571,.600,0.1,0.1,1.000,0.3,1.5,1.8,1.5,0.2,0.0,0.7,0.2,3.8
299,Tre Mann,PG,22,CHO,5,5,30.4,4.6,10.4,.442,2.0,4.2,.476,2.6,6.2,.419,.538,1.6,1.8,.889,0.8,5.4,6.2,5.6,1.4,0.0,2.2,2.2,12.8
300,Boban Marjanović,C,35,HOU,9,0,5.3,1.1,2.3,.476,0.0,0.2,.000,1.1,2.1,.526,.476,0.3,0.7,.500,0.7,1.8,2.4,0.4,0.0,0.1,0.2,0.4,2.6
Rk,Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
301,Lauri Markkanen,PF,26,UTA,47,47,32.9,7.9,16.1,.489,3.2,8.1,.398,4.7,8.0,.579,.589,4.4,4.9,.887,2.3,6.3,8.6,2.0,0.8,0.5,1.3,1.9,23.3
302,Naji Marshall,SF,26,NOP,46,1,18.4,2.6,5.7,.452,0.8,2.3,.371,1.7,3.4,.506,.527,1.3,1.7,.792,0.9,2.5,3.4,2.0,0.7,0.2,1.0,1.5,7.3
303,Caleb Martin,SF,28,MIA,39,18,26.7,3.8,8.5,.450,1.1,3.1,.352,2.7,5.4,.507,.515,1.2,1.6,.750,1.2,3.3,4.5,2.2,0.8,0.3,1.2,2.1,10.0
304,Cody Martin,SF,28,CHO,24,18,26.6,3.0,7.7,.384,1.0,3.0,.329,2.0,4.7,.420,.449,0.6,1.2,.536,0.7,3.1,3.8,3.3,1.3,0.5,1.6,1.7,7.5
305,KJ Martin,SF,23,TOT,42,2,11.5,1.5,2.8,.551,0.1,0.5,.250,1.4,2.3,.612,.572,0.3,0.7,.483,0.4,1.4,1.8,0.7,0.4,0.1,0.5,1.5,3.5
305,KJ Martin,SF,23,LAC,2,0,15.5,2.0,5.0,.400,0.5,2.5,.200,1.5,2.5,.600,.450,0.5,1.0,.500,0.5,1.0,1.5,0.5,1.0,0.5,1.0,1.5,5.0
305,KJ Martin,SF,23,PHI,40,2,11.3,1.5,2.7,.565,0.1,0.4,.267,1.4,2.3,.613,.583,0.3,0.7,.481,0.4,1.4,1.9,0.8,0.4,0.1,0.5,1.5,3.5
306,Garrison Mathews,SG,27,ATL,40,4,12.6,1.2,2.5,.455,1.0,2.3,.441,0.1,0.2,.625,.658,0.3,0.4,.667,0.2,1.0,1.2,0.5,0.3,0.1,0.4,1.6,3.6
307,Bennedict Mathurin,SF,21,IND,53,16,25.7,4.9,11.0,.448,1.2,3.4,.365,3.7,7.6,.484,.503,3.0,3.7,.825,1.0,2.8,3.9,1.9,0.5,0.2,1.7,1.8,14.1
308,Wesley Matthews,SG,37,ATL,21,1,11.0,0.6,2.2,.283,0.4,1.7,.250,0.2,0.5,.400,.380,0.7,0.9,.737,0.2,1.1,1.3,0.6,0.5,0.2,0.3,1.3,2.3
309,Tyrese Maxey,PG,23,PHI,51,51,37.3,9.0,20.0,.449,3.0,8.0,.378,5.9,12.0,.496,.524,4.8,5.6,.861,0.5,3.2,3.8,6.4,1.0,0.5,1.7,2.2,25.8
310,Skylar Mays,PG-SG,26,TOT,30,5,13.9,2.1,5.2,.397,0.5,1.8,.296,1.5,3.4,.451,.449,0.4,0.6,.765,0.3,1.0,1.4,2.8,0.6,0.1,0.6,0.8,5.1
310,Skylar Mays,PG,26,POR,21,5,17.0,2.5,6.6,.384,0.7,2.3,.286,1.9,4.2,.438,.435,0.6,0.8,.765,0.4,1.3,1.8,3.6,0.7,0.1,0.9,1.0,6.3
310,Skylar Mays,SG,26,LAL,9,0,6.9,1.0,2.0,.500,0.2,0.6,.400,0.8,1.4,.538,.556,0.0,0.0,,0.1,0.3,0.4,0.9,0.3,0.1,0.1,0.6,2.2
311,Miles McBride,PG,23,NYK,44,3,12.6,2.2,5.0,.443,1.1,2.8,.402,1.1,2.2,.495,.555,0.5,0.6,.800,0.3,0.7,1.0,1.0,0.6,0.1,0.4,1.1,6.0
312,CJ McCollum,PG,32,NOP,43,43,31.7,6.8,14.8,.459,3.3,8.0,.417,3.5,6.9,.508,.571,1.9,2.4,.794,0.6,3.7,4.3,4.6,1.1,0.7,1.6,2.1,18.8
313,T.J. McConnell,PG,31,IND,46,4,17.3,3.7,6.9,.539,0.1,0.5,.238,3.6,6.5,.560,.547,0.8,1.0,.766,0.5,2.2,2.7,5.5,1.0,0.1,1.5,1.1,8.4
314,Jaden McDaniels,SF,23,MIN,47,46,28.7,4.3,8.5,.501,1.2,3.4,.358,3.0,5.1,.596,.573,0.7,0.9,.780,0.7,1.9,2.6,1.3,0.9,0.5,1.3,3.1,10.4
315,Jalen McDaniels,SF,26,TOR,34,0,8.8,1.0,3.1,.330,0.3,1.6,.208,0.7,1.6,.453,.382,0.4,0.6,.700,0.3,1.0,1.2,0.5,0.3,0.1,0.5,0.9,2.8
316,Doug McDermott,SF,32,TOT,50,0,15.0,2.0,4.7,.430,1.6,3.8,.421,0.4,0.9,.467,.600,0.2,0.3,.588,0.2,0.8,1.0,1.2,0.2,0.0,0.5,1.0,5.8
316,Doug McDermott,SF,32,SAS,46,0,15.2,2.1,4.7,.442,1.7,3.8,.439,0.4,0.9,.452,.619,0.2,0.4,.588,0.2,0.9,1.0,1.2,0.2,0.0,0.5,1.0,6.0
316,Doug McDermott,SF,32,IND,4,0,12.3,1.5,5.0,.300,1.0,4.3,.235,0.5,0.8,.667,.400,0.0,0.0,,0.3,0.0,0.3,0.8,0.0,0.0,0.3,0.8,4.0
317,JaVale McGee,C,36,SAC,39,0,7.9,1.9,3.0,.629,0.0,0.1,.000,1.9,2.9,.652,.629,0.6,1.1,.581,0.9,1.9,2.9,0.4,0.2,0.5,0.8,1.1,4.4
318,Bryce McGowens,SG,21,CHO,44,13,16.2,1.9,4.2,.454,0.7,1.9,.357,1.2,2.3,.535,.536,1.0,1.3,.754,0.4,1.5,1.9,0.9,0.4,0.1,0.6,1.5,5.4
319,Jordan McLaughlin,PG,27,MIN,34,0,8.7,0.9,2.3,.390,0.5,1.3,.395,0.4,1.0,.382,.500,0.1,0.2,.500,0.3,0.7,1.0,1.6,0.7,0.1,0.3,0.5,2.4
320,De'Anthony Melton,SG,25,PHI,34,33,28.7,3.9,9.8,.392,2.1,5.8,.360,1.8,4.0,.438,.499,1.9,2.3,.831,0.8,3.1,3.9,3.1,1.6,0.4,1.1,2.3,11.7
Rk,Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
321,Nathan Mensah,C,25,CHO,25,0,12.3,0.5,1.1,.429,0.0,0.0,,0.5,1.1,.429,.429,0.4,0.5,.750,1.2,1.4,2.6,0.4,0.2,0.6,0.6,2.6,1.3
322,Sam Merrill,SG,27,CLE,39,0,15.4,2.6,6.0,.436,2.3,5.2,.438,0.3,0.8,.419,.626,0.3,0.3,.917,0.4,1.4,1.8,1.5,0.4,0.0,0.3,1.1,7.8
323,Chimezie Metu,C,26,PHO,37,5,12.1,1.8,3.5,.508,0.4,1.4,.294,1.4,2.1,.646,.565,1.0,1.2,.884,0.6,2.3,3.0,0.5,0.5,0.2,0.7,1.1,5.0
324,Vasilije Micić,PG,30,TOT,35,0,13.4,1.6,3.9,.399,0.5,1.8,.258,1.1,2.2,.513,.457,0.6,0.8,.741,0.1,0.9,1.0,3.0,0.3,0.1,1.1,0.9,4.2
324,Vasilije Micić,PG,30,OKC,30,0,12.0,1.2,3.0,.407,0.4,1.5,.244,0.9,1.5,.565,.467,0.5,0.6,.737,0.0,0.8,0.8,2.5,0.3,0.1,1.0,0.7,3.3
324,Vasilije Micić,PG,30,CHO,5,0,21.8,3.6,9.4,.383,1.0,3.4,.294,2.6,6.0,.433,.436,1.2,1.6,.750,0.6,1.4,2.0,5.8,0.0,0.0,2.0,2.0,9.4
325,Khris Middleton,SF,32,MIL,43,43,26.3,5.6,11.6,.487,1.7,4.5,.378,3.9,7.1,.556,.560,1.8,2.2,.832,0.6,3.7,4.3,5.0,0.9,0.3,2.1,2.4,14.8
326,Brandon Miller,SF,21,CHO,50,44,31.5,6.1,14.0,.439,2.3,6.1,.382,3.8,7.9,.483,.523,1.9,2.3,.832,0.9,3.2,4.0,2.4,0.9,0.6,1.7,2.6,16.5
327,Jordan Miller,SF,24,LAC,5,0,4.2,0.8,1.2,.667,0.2,0.2,1.000,0.6,1.0,.600,.750,0.4,0.4,1.000,0.4,0.4,0.8,0.0,0.0,0.0,0.2,0.4,2.2
328,Leonard Miller,SF,20,MIN,7,0,3.7,1.0,1.6,.636,0.1,0.4,.333,0.9,1.1,.750,.682,0.0,0.0,,0.1,1.3,1.4,0.4,0.1,0.1,0.1,0.4,2.1
329,Dariq Whitehead,SF,19,BRK,2,0,12.0,0.5,2.5,.200,0.0,1.5,.000,0.5,1.0,.500,.200,0.5,1.0,.500,0.0,2.0,2.0,1.5,0.0,0.5,0.0,0.0,1.5
330,Patty Mills,PG,35,ATL,19,0,10.6,1.0,2.7,.373,0.7,1.8,.382,0.3,0.9,.353,.500,0.0,0.0,,0.3,0.8,1.1,0.7,0.5,0.1,0.4,0.9,2.7
331,Shake Milton,SG,27,TOT,42,0,13.2,1.8,4.4,.403,0.4,1.5,.274,1.4,3.0,.468,.449,0.9,1.1,.809,0.3,1.3,1.6,1.3,0.4,0.1,0.7,1.1,4.9
331,Shake Milton,SG,27,MIN,38,0,12.9,1.7,4.2,.400,0.4,1.4,.264,1.3,2.8,.467,.444,0.9,1.2,.818,0.2,1.2,1.3,1.3,0.4,0.1,0.7,1.2,4.7
331,Shake Milton,SG,27,DET,4,0,15.8,2.8,6.5,.423,0.8,2.3,.333,2.0,4.3,.471,.481,0.5,0.8,.667,1.8,2.8,4.5,1.5,0.5,0.3,0.8,0.8,6.8
332,Justin Minaya,SF,24,POR,18,0,8.2,0.3,1.3,.250,0.2,0.8,.200,0.2,0.5,.333,.313,0.2,0.3,.500,0.6,0.6,1.1,0.4,0.3,0.3,0.3,0.6,1.0
333,Josh Minott,SF,21,MIN,20,0,3.1,0.5,1.1,.476,0.1,0.3,.167,0.5,0.8,.600,.500,0.6,0.7,.857,0.2,0.4,0.6,0.2,0.2,0.2,0.1,0.4,1.7
334,Davion Mitchell,PG,25,SAC,45,3,13.1,1.4,3.6,.398,0.6,1.8,.305,0.9,1.8,.494,.475,0.4,0.6,.720,0.2,0.9,1.0,1.7,0.2,0.0,0.6,1.2,3.8
335,Donovan Mitchell,SG,27,CLE,44,44,35.5,9.9,20.9,.473,3.3,9.1,.361,6.6,11.7,.560,.552,5.4,6.2,.864,1.0,4.5,5.4,6.3,1.9,0.5,2.8,2.1,28.4
336,Evan Mobley,PF,22,CLE,32,32,31.2,6.5,11.1,.581,0.3,0.8,.400,6.2,10.3,.595,.596,2.3,3.0,.742,2.4,7.8,10.1,2.8,0.8,1.5,2.0,2.9,15.5
337,Isaiah Mobley,PF,24,CLE,3,0,4.7,0.7,1.3,.500,0.3,0.7,.500,0.3,0.7,.500,.625,0.0,0.0,,0.0,0.7,0.7,1.3,0.3,0.0,0.3,0.7,1.7
338,Malik Monk,SG,25,SAC,54,0,25.9,5.3,11.8,.451,2.2,6.0,.373,3.1,5.9,.530,.545,2.4,2.9,.819,0.4,2.4,2.8,5.2,0.6,0.7,2.2,2.0,15.2
339,Moses Moody,SG,21,GSW,41,4,17.2,2.9,6.3,.465,1.0,3.0,.344,1.9,3.3,.574,.547,1.1,1.4,.797,1.1,1.9,3.0,0.8,0.6,0.4,0.7,1.3,8.0
340,Xavier Moon,SG,29,LAC,2,0,6.0,0.5,1.0,.500,0.0,0.5,.000,0.5,0.5,1.000,.500,0.0,0.0,,0.0,1.0,1.0,1.5,0.0,0.0,0.5,0.5,1.0
Rk,Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
341,Taze Moore,SG,25,POR,3,0,3.3,1.0,1.7,.600,0.0,0.7,.000,1.0,1.0,1.000,.600,0.0,0.0,,0.0,0.0,0.0,0.3,0.3,0.0,0.3,0.7,2.0
342,Wendell Moore Jr.,SG,22,MIN,14,0,3.1,0.4,0.7,.500,0.0,0.3,.000,0.4,0.4,.833,.500,0.0,0.0,,0.0,0.4,0.4,0.1,0.4,0.1,0.2,0.3,0.7
343,Ja Morant,PG,24,MEM,9,9,35.3,8.9,18.9,.471,1.6,5.7,.275,7.3,13.2,.555,.512,5.8,7.1,.813,0.7,4.9,5.6,8.1,0.8,0.6,3.0,2.1,25.1
344,Marcus Morris,PF,34,PHI,37,7,17.2,2.4,5.5,.439,1.0,2.4,.400,1.5,3.1,.470,.527,0.8,1.0,.861,0.5,2.5,2.9,0.7,0.4,0.3,0.5,1.6,6.7
345,Markieff Morris,PF,34,DAL,17,1,9.2,0.9,2.9,.327,0.6,1.8,.333,0.4,1.1,.316,.429,0.2,0.2,.750,0.2,1.5,1.8,0.6,0.3,0.1,0.5,0.6,2.6
346,Monte Morris,PG,28,TOT,11,0,12.9,2.1,5.3,.397,0.5,2.3,.240,1.5,3.0,.515,.448,0.2,0.3,.667,0.2,1.5,1.6,1.8,0.5,0.3,0.3,0.3,4.9
346,Monte Morris,PG,28,DET,6,0,11.3,2.0,5.5,.364,0.3,1.8,.182,1.7,3.7,.455,.394,0.2,0.3,.500,0.3,1.7,2.0,1.3,0.2,0.2,0.3,0.2,4.5
346,Monte Morris,PG,28,MIN,5,0,14.8,2.2,5.0,.440,0.8,2.8,.286,1.4,2.2,.636,.520,0.2,0.2,1.000,0.0,1.2,1.2,2.4,0.8,0.4,0.2,0.4,5.4
347,Trey Murphy III,SF,23,NOP,32,8,26.2,4.2,9.9,.421,2.4,7.0,.347,1.8,2.9,.602,.544,1.7,2.1,.779,0.6,3.2,3.8,1.6,0.8,0.6,0.5,1.3,12.5
348,Dejounte Murray,SG,27,ATL,53,53,35.0,8.2,17.7,.465,2.2,6.2,.360,6.0,11.4,.522,.528,2.8,3.4,.829,0.7,4.5,5.2,5.4,1.3,0.3,2.3,1.8,21.5
349,Jamal Murray,PG,26,DEN,41,41,31.4,7.7,16.5,.470,2.4,5.8,.406,5.4,10.6,.505,.541,2.6,3.1,.849,0.7,3.3,3.9,6.5,0.9,0.7,2.0,1.9,20.4
350,Keegan Murray,SF,23,SAC,51,51,32.5,5.6,12.2,.462,2.2,6.2,.352,3.5,6.1,.573,.550,1.4,1.7,.812,1.2,4.0,5.3,1.7,1.1,0.6,0.9,2.7,14.8
351,Kris Murray,SF,23,POR,35,2,13.8,1.5,3.7,.406,0.5,1.8,.302,0.9,1.9,.508,.480,0.3,0.5,.556,0.7,1.4,2.1,0.7,0.7,0.2,0.5,0.9,3.8
352,Mike Muscala,C,32,TOT,37,6,13.8,1.3,3.6,.358,0.7,2.3,.318,0.6,1.3,.429,.459,0.5,0.6,.708,0.9,1.9,2.8,0.9,0.2,0.3,0.5,1.2,3.8
352,Mike Muscala,C,32,WAS,24,2,14.1,1.4,3.8,.367,0.6,2.1,.275,0.8,1.6,.487,.444,0.6,0.8,.750,0.9,2.2,3.1,0.9,0.2,0.3,0.7,1.3,4.0
352,Mike Muscala,C,32,DET,13,4,13.2,1.2,3.4,.341,1.0,2.6,.382,0.2,0.8,.200,.489,0.2,0.3,.500,0.8,1.5,2.2,0.8,0.2,0.4,0.2,1.0,3.5
353,Svi Mykhailiuk,SF,26,BOS,24,0,7.6,1.0,2.8,.348,0.7,2.2,.321,0.3,0.5,.462,.477,0.1,0.3,.500,0.2,0.7,0.9,0.5,0.3,0.0,0.3,0.5,2.8
354,Larry Nance Jr.,C,31,NOP,39,0,18.4,2.1,3.7,.580,0.5,1.2,.444,1.6,2.5,.643,.650,0.7,0.9,.722,1.4,3.8,5.2,1.5,1.0,0.4,0.8,1.4,5.4
355,Pete Nance,PF,23,CLE,2,0,2.0,0.0,1.0,.000,0.0,0.0,,0.0,1.0,.000,.000,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
356,Andrew Nembhard,PG,24,IND,43,22,23.1,3.8,7.7,.492,0.7,2.2,.337,3.0,5.5,.555,.541,0.7,0.9,.789,0.6,1.3,1.9,4.6,0.9,0.1,1.7,2.0,9.0
357,Aaron Nesmith,SF,24,IND,51,26,27.1,4.6,8.9,.519,2.1,4.7,.452,2.5,4.2,.593,.638,1.3,1.8,.702,0.9,2.9,3.9,1.4,1.1,0.7,1.0,3.3,12.6
358,Georges Niang,PF,30,CLE,55,1,21.6,3.3,7.5,.436,1.7,4.7,.359,1.6,2.8,.564,.548,0.7,0.8,.822,0.3,3.3,3.6,1.2,0.2,0.2,0.8,2.4,8.9
359,Daishen Nix,PG,21,MIN,10,0,3.5,0.8,1.9,.421,0.5,1.3,.385,0.3,0.6,.500,.553,0.1,0.4,.250,0.0,0.1,0.1,0.2,0.2,0.0,0.1,0.1,2.2
360,Zeke Nnaji,PF,23,DEN,42,0,9.8,1.3,2.8,.466,0.1,0.5,.263,1.2,2.3,.505,.487,0.8,1.1,.681,1.1,1.0,2.2,0.6,0.3,0.6,0.6,1.5,3.5
Rk,Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
361,Jaylen Nowell,SG,24,MEM,9,1,17.3,2.4,6.1,.400,0.4,2.6,.174,2.0,3.6,.563,.436,0.3,0.3,1.000,0.3,1.2,1.6,1.8,0.3,0.0,0.6,1.4,5.7
362,Markquis Nowell,SG,24,TOR,1,0,4.0,0.0,1.0,.000,0.0,0.0,,0.0,1.0,.000,.000,2.0,2.0,1.000,2.0,0.0,2.0,2.0,1.0,0.0,0.0,0.0,2.0
363,Frank Ntilikina,PG,25,CHO,5,0,8.6,0.2,1.8,.111,0.2,1.6,.125,0.0,0.2,.000,.167,0.4,0.4,1.000,0.2,1.0,1.2,0.8,0.0,0.0,0.2,0.8,1.0
364,Jusuf Nurkić,C,29,PHO,53,53,27.1,4.5,8.7,.516,0.4,1.6,.250,4.1,7.2,.575,.539,2.3,3.3,.684,2.5,7.5,10.1,3.7,1.0,1.0,2.1,3.4,11.7
365,Jordan Nwora,SF,25,TOT,30,1,10.9,1.9,4.5,.425,0.7,2.0,.328,1.2,2.4,.507,.500,0.9,1.1,.875,0.4,1.6,2.0,1.1,0.4,0.1,0.6,1.1,5.4
365,Jordan Nwora,SF,25,IND,18,0,10.2,2.1,4.6,.451,0.6,2.0,.306,1.4,2.6,.565,.518,0.5,0.6,.818,0.4,1.4,1.8,1.0,0.3,0.1,0.7,1.1,5.2
365,Jordan Nwora,SF,25,TOR,12,1,11.9,1.7,4.3,.385,0.8,2.1,.360,0.9,2.3,.407,.471,1.6,1.8,.905,0.4,1.8,2.3,1.3,0.5,0.2,0.6,1.2,5.7
366,Royce O'Neale,SF,30,TOT,54,6,24.3,2.5,6.6,.383,1.9,5.4,.362,0.6,1.3,.471,.529,0.3,0.5,.630,0.8,3.8,4.6,2.8,0.8,0.6,1.0,2.4,7.3
366,Royce O'Neale,SF,30,BRK,49,6,24.5,2.6,6.6,.388,2.0,5.4,.366,0.6,1.2,.483,.537,0.3,0.4,.682,0.8,3.7,4.5,2.8,0.7,0.6,1.0,2.4,7.4
366,Royce O'Neale,SF,30,PHO,5,0,22.2,2.2,6.6,.333,1.6,5.0,.320,0.6,1.6,.375,.455,0.4,1.0,.400,1.0,4.6,5.6,2.4,1.8,0.4,0.8,2.2,6.4
367,Chuma Okeke,SF,25,ORL,33,8,11.5,1.2,3.0,.384,0.7,2.2,.319,0.5,0.8,.556,.500,0.1,0.2,.400,0.5,1.6,2.2,0.5,0.2,0.2,0.4,0.6,3.1
368,Josh Okogie,SG,25,PHO,51,11,17.5,1.6,3.8,.417,0.5,1.7,.295,1.1,2.0,.519,.484,1.4,1.9,.732,1.3,1.5,2.8,1.2,0.9,0.4,0.6,1.2,5.0
369,Onyeka Okongwu,C,23,ATL,53,8,25.8,4.0,6.6,.610,0.4,1.2,.338,3.6,5.4,.671,.641,1.7,2.2,.800,2.7,4.3,7.0,1.3,0.4,1.1,0.8,3.0,10.2
370,Isaac Okoro,SF,23,CLE,46,26,26.4,3.3,6.7,.500,1.1,2.7,.395,2.3,4.0,.571,.580,1.4,2.1,.688,1.2,1.9,3.1,1.9,0.8,0.5,0.8,2.0,9.2
371,Kelly Olynyk,C,32,TOT,55,8,20.2,2.9,5.3,.553,0.7,1.7,.404,2.3,3.6,.623,.618,1.6,1.9,.857,1.3,3.8,5.0,4.2,0.8,0.3,1.5,2.7,8.2
371,Kelly Olynyk,C,32,UTA,50,8,20.4,2.9,5.2,.562,0.7,1.7,.429,2.2,3.5,.626,.632,1.6,1.9,.842,1.3,3.8,5.1,4.4,0.7,0.2,1.6,2.6,8.1
371,Kelly Olynyk,C,32,TOR,5,0,18.2,3.4,7.0,.486,0.4,2.0,.200,3.0,5.0,.600,.514,2.0,2.0,1.000,1.2,3.2,4.4,2.4,1.4,0.6,0.8,2.8,9.2
372,Eugene Omoruyi,SF,26,WAS,26,0,7.5,1.8,3.7,.495,0.2,1.0,.240,1.6,2.7,.586,.526,0.9,1.2,.750,0.8,1.3,2.1,0.8,0.7,0.0,0.5,1.4,4.8
373,Cedi Osman,SF,28,SAS,57,1,17.7,2.6,5.5,.474,1.2,3.1,.376,1.4,2.4,.604,.582,0.6,0.9,.680,0.4,2.2,2.5,1.8,0.5,0.2,0.6,1.5,7.0
374,Kelly Oubre Jr.,SF,28,PHI,44,32,29.1,5.2,11.4,.460,1.4,4.5,.315,3.8,6.9,.554,.522,2.1,2.8,.736,1.2,3.3,4.5,1.1,1.2,0.5,1.0,3.0,14.0
375,Chris Paul,PG,38,GSW,32,11,27.6,3.3,7.7,.424,1.3,3.7,.361,1.9,3.9,.484,.512,1.1,1.3,.833,0.3,3.5,3.8,7.2,1.1,0.1,1.2,1.8,8.9
376,Cameron Payne,PG,29,TOT,53,3,15.7,2.4,5.3,.446,1.2,3.0,.389,1.2,2.3,.520,.555,0.9,1.0,.852,0.2,1.2,1.4,2.5,0.5,0.1,0.7,1.5,6.7
376,Cameron Payne,PG,29,MIL,47,2,14.9,2.1,4.7,.455,1.1,2.8,.397,1.0,1.9,.538,.572,0.8,0.9,.841,0.1,1.2,1.3,2.3,0.5,0.1,0.7,1.6,6.2
376,Cameron Payne,PG,29,PHI,6,1,22.0,4.0,9.7,.414,1.5,4.3,.346,2.5,5.3,.469,.491,1.5,1.7,.900,0.7,1.0,1.7,3.5,0.5,0.2,0.8,1.2,11.0
377,Gary Payton II,SG,31,GSW,21,0,15.8,2.5,4.8,.525,0.6,1.8,.324,2.0,3.0,.641,.584,0.4,0.6,.692,1.0,1.8,2.8,1.0,1.0,0.3,0.6,1.8,6.0
378,Drew Peterson,PF,24,BOS,1,0,3.0,1.0,1.0,1.000,1.0,1.0,1.000,0.0,0.0,,1.500,0.0,0.0,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,3.0
379,Filip Petrušev,C,23,TOT,3,0,3.3,0.3,0.7,.500,0.0,0.0,,0.3,0.7,.500,.500,0.3,0.7,.500,0.0,0.3,0.3,0.0,0.0,0.0,0.0,0.3,1.0
379,Filip Petrušev,C,23,PHI,1,0,3.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,,0.0,0.0,,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
379,Filip Petrušev,C,23,SAC,2,0,3.5,0.5,1.0,.500,0.0,0.0,,0.5,1.0,.500,.500,0.5,1.0,.500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.5
380,Julian Phillips,SF,20,CHI,31,0,7.0,0.7,1.6,.440,0.2,0.8,.250,0.5,0.8,.615,.500,0.2,0.4,.545,0.2,0.5,0.7,0.3,0.0,0.2,0.2,1.0,1.8
Rk,Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
381,Jalen Pickett,SG,24,DEN,18,0,5.6,0.7,1.6,.414,0.4,1.2,.333,0.3,0.4,.625,.534,0.2,0.2,.750,0.1,0.6,0.6,0.7,0.2,0.0,0.3,0.5,1.9
382,Scotty Pippen Jr.,PG,23,MEM,8,4,22.6,3.5,7.4,.475,1.6,2.9,.565,1.9,4.5,.417,.585,1.9,2.6,.714,1.0,2.4,3.4,4.5,1.0,0.5,1.9,2.6,10.5
